approval_status,brand,contains_dynamic_facts,contains_high_risk,fact_types,forbidden_for_client,freshness_status,google_drive_file_id,limitation_reason,notes,origin,path,processing_status,read_status,read_succeeded,requires_manager_confirmation,schema_version,sha256,sha256_text,source_id,source_kind,source_role,source_sha256,source_type,source_updated_at,status_reason,title,url,usable_for_precise_answer,source_status
not_approved,foton,True,True,"[""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl2_038_courses_informatika-dlya-7-i-8-klassa-online.txt,processed,read,True,True,kb_release_v2_source_v1,901b9a91a17e32b9a2a041aa3fe4d67322eeeae70e6d24d3485a90ff02ae9a9a,901b9a91a17e32b9a2a041aa3fe4d67322eeeae70e6d24d3485a90ff02ae9a9a,source:gdrive_export:cdpofoton_ru_curl2_038_courses_informatika_dlya_7_i_8_klassa_online:37b153413d,website_extract,program,901b9a91a17e32b9a2a041aa3fe4d67322eeeae70e6d24d3485a90ff02ae9a9a,website_extract,,text_export_read,cdpofoton.ru curl2 038 courses informatika-dlya-7-i-8-klassa-online,,False,read
not_approved,foton,True,True,"[""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_034_courses_informatika-dlya-5-8-klassa.txt,processed,read,True,True,kb_release_v2_source_v1,ec6fd8976f1de985f6a51f852e5752bce6ab849ef5fb9953e3cc02421437f957,ec6fd8976f1de985f6a51f852e5752bce6ab849ef5fb9953e3cc02421437f957,source:gdrive_export:cdpofoton_ru_curl_034_courses_informatika_dlya_5_8_klassa:a1a51ba428,website_extract,program,ec6fd8976f1de985f6a51f852e5752bce6ab849ef5fb9953e3cc02421437f957,website_extract,,text_export_read,cdpofoton.ru curl 034 courses informatika-dlya-5-8-klassa,,False,read
not_approved,foton,True,True,"[""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_035_courses_podgotovka-k-oge-po-matematike.txt,processed,read,True,True,kb_release_v2_source_v1,ac92c67524b264e864ee5623bf89b5e17322fa0a819b187453e3120ec40c28e1,ac92c67524b264e864ee5623bf89b5e17322fa0a819b187453e3120ec40c28e1,source:gdrive_export:cdpofoton_ru_curl_035_courses_podgotovka_k_oge_po_matematike:13f145e426,website_extract,program,ac92c67524b264e864ee5623bf89b5e17322fa0a819b187453e3120ec40c28e1,website_extract,,text_export_read,cdpofoton.ru curl 035 courses podgotovka-k-oge-po-matematike,,False,read
not_approved,foton,True,True,"[""rop_policy"", ""schedule"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_036_courses_podgotovka-k-oge-po-fizike.txt,processed,read,True,True,kb_release_v2_source_v1,e9019cf5cf00e7c9eb9d645bf9d2f9bd8270c44c3c3e8f0822fe3bc9279c937c,e9019cf5cf00e7c9eb9d645bf9d2f9bd8270c44c3c3e8f0822fe3bc9279c937c,source:gdrive_export:cdpofoton_ru_curl_036_courses_podgotovka_k_oge_po_fizike:20f8fe44c6,website_extract,program,e9019cf5cf00e7c9eb9d645bf9d2f9bd8270c44c3c3e8f0822fe3bc9279c937c,website_extract,,text_export_read,cdpofoton.ru curl 036 courses podgotovka-k-oge-po-fizike,,False,read
not_approved,foton,True,True,"[""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_037_courses_podgotovka-k-oge-po-informatike.txt,processed,read,True,True,kb_release_v2_source_v1,b8a91c6f8ebea9f41494d26ddc366b45d4f2dda5c14962518de7c37b01250c5e,b8a91c6f8ebea9f41494d26ddc366b45d4f2dda5c14962518de7c37b01250c5e,source:gdrive_export:cdpofoton_ru_curl_037_courses_podgotovka_k_oge_po_informatike:cdaffcdc7d,website_extract,program,b8a91c6f8ebea9f41494d26ddc366b45d4f2dda5c14962518de7c37b01250c5e,website_extract,,text_export_read,cdpofoton.ru curl 037 courses podgotovka-k-oge-po-informatike,,False,read
not_approved,foton,True,True,"[""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_038_courses_podgotovka-k-oge-po-russkomu-yazyku.txt,processed,read,True,True,kb_release_v2_source_v1,6b26fd245c504c4c8093639b48fa1a4773382abb4035b15f8183adf8e0efa908,6b26fd245c504c4c8093639b48fa1a4773382abb4035b15f8183adf8e0efa908,source:gdrive_export:cdpofoton_ru_curl_038_courses_podgotovka_k_oge_po_russkomu_yazyku:b94b688bc1,website_extract,program,6b26fd245c504c4c8093639b48fa1a4773382abb4035b15f8183adf8e0efa908,website_extract,,text_export_read,cdpofoton.ru curl 038 courses podgotovka-k-oge-po-russkomu-yazyku,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_039_courses_podgotovka-k-ege-po-fizike.txt,processed,read,True,True,kb_release_v2_source_v1,3579a6aa83f17ab8c2a8d275c3df47666f294d204a2d88ac772e745a23b59002,3579a6aa83f17ab8c2a8d275c3df47666f294d204a2d88ac772e745a23b59002,source:gdrive_export:cdpofoton_ru_curl_039_courses_podgotovka_k_ege_po_fizike:2a0715d9b1,website_extract,program,3579a6aa83f17ab8c2a8d275c3df47666f294d204a2d88ac772e745a23b59002,website_extract,,text_export_read,cdpofoton.ru curl 039 courses podgotovka-k-ege-po-fizike,,False,read
not_approved,foton,True,True,"[""price"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_040_courses_podgotovka-k-ege-po-informatike.txt,processed,read,True,True,kb_release_v2_source_v1,252097d6c95f8ba67067a1085c14023b58e3ed2505c78c27b9dda5726d7f82ee,252097d6c95f8ba67067a1085c14023b58e3ed2505c78c27b9dda5726d7f82ee,source:gdrive_export:cdpofoton_ru_curl_040_courses_podgotovka_k_ege_po_informatike:b956582ab1,website_extract,program,252097d6c95f8ba67067a1085c14023b58e3ed2505c78c27b9dda5726d7f82ee,website_extract,,text_export_read,cdpofoton.ru curl 040 courses podgotovka-k-ege-po-informatike,,False,read
not_approved,foton,True,True,"[""rop_policy"", ""price"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_041_courses_vyezdnye-shkoly.txt,processed,read,True,True,kb_release_v2_source_v1,75dc482b98347870fe4af0150c43bb139bcbe7e94e24c5db20e6ec3f94968e75,75dc482b98347870fe4af0150c43bb139bcbe7e94e24c5db20e6ec3f94968e75,source:gdrive_export:cdpofoton_ru_curl_041_courses_vyezdnye_shkoly:84322f2004,website_extract,program,75dc482b98347870fe4af0150c43bb139bcbe7e94e24c5db20e6ec3f94968e75,website_extract,,text_export_read,cdpofoton.ru curl 041 courses vyezdnye-shkoly,,False,read
not_approved,foton,True,True,"[""schedule"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_042_courses_letniy-tvorcheskiy-lager.txt,processed,read,True,True,kb_release_v2_source_v1,abf44b7baae5efcd1a7d0a4cefa49575622a418ec6a16da4ec4db68beab58da3,abf44b7baae5efcd1a7d0a4cefa49575622a418ec6a16da4ec4db68beab58da3,source:gdrive_export:cdpofoton_ru_curl_042_courses_letniy_tvorcheskiy_lager:cc8c16a402,website_extract,program,abf44b7baae5efcd1a7d0a4cefa49575622a418ec6a16da4ec4db68beab58da3,website_extract,,text_export_read,cdpofoton.ru curl 042 courses letniy-tvorcheskiy-lager,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""payment_methods"", ""discount"", ""manager_instruction"", ""restriction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_043_courses_ochnye-kursy-3-8.txt,processed,read,True,True,kb_release_v2_source_v1,49eda2a9607e8b5eda4b822d0ca73f7b6354242f1dafcc0bae24f16ab78895e2,49eda2a9607e8b5eda4b822d0ca73f7b6354242f1dafcc0bae24f16ab78895e2,source:gdrive_export:cdpofoton_ru_curl_043_courses_ochnye_kursy_3_8:27efc565ad,website_extract,program,49eda2a9607e8b5eda4b822d0ca73f7b6354242f1dafcc0bae24f16ab78895e2,website_extract,,text_export_read,cdpofoton.ru curl 043 courses ochnye-kursy-3-8,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_044_courses_ochnye-kursy-9-11.txt,processed,read,True,True,kb_release_v2_source_v1,a32c9d31c2b753b4c77fb3a84fe68860a3dc25d46850122542b96a57a36ae41c,a32c9d31c2b753b4c77fb3a84fe68860a3dc25d46850122542b96a57a36ae41c,source:gdrive_export:cdpofoton_ru_curl_044_courses_ochnye_kursy_9_11:fc9c02780d,website_extract,program,a32c9d31c2b753b4c77fb3a84fe68860a3dc25d46850122542b96a57a36ae41c,website_extract,,text_export_read,cdpofoton.ru curl 044 courses ochnye-kursy-9-11,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""payment_methods"", ""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_045_courses_podgotovka-k-olimpiade-po-fizike-i-matematike-ochno.txt,processed,read,True,True,kb_release_v2_source_v1,27ab9a4c04c16de2d60d918c8f18557b04a681fdd52e9beecef8bb565fc16d31,27ab9a4c04c16de2d60d918c8f18557b04a681fdd52e9beecef8bb565fc16d31,source:gdrive_export:cdpofoton_ru_curl_045_courses_podgotovka_k_olimpiade_po_fizike_i_matematike_ochno:1da721f079,website_extract,program,27ab9a4c04c16de2d60d918c8f18557b04a681fdd52e9beecef8bb565fc16d31,website_extract,,text_export_read,cdpofoton.ru curl 045 courses podgotovka-k-olimpiade-po-fizike-i-matematike-ochno,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_046_courses_kursy-ochnye-5-8.txt,processed,read,True,True,kb_release_v2_source_v1,4e09daef402f04e9de3232fe9647be0ed8d0161cceaa4f00423bbf9b2469d4df,4e09daef402f04e9de3232fe9647be0ed8d0161cceaa4f00423bbf9b2469d4df,source:gdrive_export:cdpofoton_ru_curl_046_courses_kursy_ochnye_5_8:f55f335fd3,website_extract,program,4e09daef402f04e9de3232fe9647be0ed8d0161cceaa4f00423bbf9b2469d4df,website_extract,,text_export_read,cdpofoton.ru curl 046 courses kursy-ochnye-5-8,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_047_courses_kursy-online-5-8.txt,processed,read,True,True,kb_release_v2_source_v1,b8f6c4b350c919bf71232a78cf6e8247043868cfd91d36bda2c915fd5aa1cd5b,b8f6c4b350c919bf71232a78cf6e8247043868cfd91d36bda2c915fd5aa1cd5b,source:gdrive_export:cdpofoton_ru_curl_047_courses_kursy_online_5_8:2211a02649,website_extract,program,b8f6c4b350c919bf71232a78cf6e8247043868cfd91d36bda2c915fd5aa1cd5b,website_extract,,text_export_read,cdpofoton.ru curl 047 courses kursy-online-5-8,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_048_courses_kursy-ochnye-10-11.txt,processed,read,True,True,kb_release_v2_source_v1,c9e2b2ce10cb350f9c3defc2b6c0b63d10da34f9dd22ce09109c95fe76059cf2,c9e2b2ce10cb350f9c3defc2b6c0b63d10da34f9dd22ce09109c95fe76059cf2,source:gdrive_export:cdpofoton_ru_curl_048_courses_kursy_ochnye_10_11:528531c439,website_extract,program,c9e2b2ce10cb350f9c3defc2b6c0b63d10da34f9dd22ce09109c95fe76059cf2,website_extract,,text_export_read,cdpofoton.ru curl 048 courses kursy-ochnye-10-11,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_049_courses_kursy-online-10-11.txt,processed,read,True,True,kb_release_v2_source_v1,856e023d8cc85385b1f059a654a7bc370d711d56f39a3ec69c9a66a97b3b92b5,856e023d8cc85385b1f059a654a7bc370d711d56f39a3ec69c9a66a97b3b92b5,source:gdrive_export:cdpofoton_ru_curl_049_courses_kursy_online_10_11:590cd8fcb5,website_extract,program,856e023d8cc85385b1f059a654a7bc370d711d56f39a3ec69c9a66a97b3b92b5,website_extract,,text_export_read,cdpofoton.ru curl 049 courses kursy-online-10-11,,False,read
not_approved,foton,True,True,"[""schedule"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_050_courses_kursy-ochnye-3-4.txt,processed,read,True,True,kb_release_v2_source_v1,0ee5998559f5b3d20566516cf8bd6f288309b06c7350fafa09c43dab94985e0a,0ee5998559f5b3d20566516cf8bd6f288309b06c7350fafa09c43dab94985e0a,source:gdrive_export:cdpofoton_ru_curl_050_courses_kursy_ochnye_3_4:60e8f9062d,website_extract,program,0ee5998559f5b3d20566516cf8bd6f288309b06c7350fafa09c43dab94985e0a,website_extract,,text_export_read,cdpofoton.ru curl 050 courses kursy-ochnye-3-4,,False,read
not_approved,foton,True,True,"[""schedule"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_051_courses_kursy-online-3-4.txt,processed,read,True,True,kb_release_v2_source_v1,695c1944419c24316c8a09ec317ea891600bb1e66952a31cbe8fdc7d45c2d7e8,695c1944419c24316c8a09ec317ea891600bb1e66952a31cbe8fdc7d45c2d7e8,source:gdrive_export:cdpofoton_ru_curl_051_courses_kursy_online_3_4:ed4b8c7881,website_extract,program,695c1944419c24316c8a09ec317ea891600bb1e66952a31cbe8fdc7d45c2d7e8,website_extract,,text_export_read,cdpofoton.ru curl 051 courses kursy-online-3-4,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_052_courses_kursy-online-9.txt,processed,read,True,True,kb_release_v2_source_v1,7ed82636a1ec69560f1d1e8ea92c78b78f28aa16510ba09299879a7a37718001,7ed82636a1ec69560f1d1e8ea92c78b78f28aa16510ba09299879a7a37718001,source:gdrive_export:cdpofoton_ru_curl_052_courses_kursy_online_9:a8ea4fa283,website_extract,program,7ed82636a1ec69560f1d1e8ea92c78b78f28aa16510ba09299879a7a37718001,website_extract,,text_export_read,cdpofoton.ru curl 052 courses kursy-online-9,,False,read
not_approved,foton,True,True,"[""price"", ""schedule"", ""documents"", ""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_053_courses_kursy-ochnye-9.txt,processed,read,True,True,kb_release_v2_source_v1,373f593301fb6f7496466a2977bb79ae573d2783be4f28c58d9f637531051110,373f593301fb6f7496466a2977bb79ae573d2783be4f28c58d9f637531051110,source:gdrive_export:cdpofoton_ru_curl_053_courses_kursy_ochnye_9:8067034114,website_extract,program,373f593301fb6f7496466a2977bb79ae573d2783be4f28c58d9f637531051110,website_extract,,text_export_read,cdpofoton.ru curl 053 courses kursy-ochnye-9,,False,read
not_approved,foton,True,True,"[""payment_methods"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_curl_054_courses_khudozhestvennaya-shkola.txt,processed,read,True,True,kb_release_v2_source_v1,7caadf188fe5ab1f06a3f77063a66c594f410dd9253a65b8819e3853257d924a,7caadf188fe5ab1f06a3f77063a66c594f410dd9253a65b8819e3853257d924a,source:gdrive_export:cdpofoton_ru_curl_054_courses_khudozhestvennaya_shkola:a332bb921c,website_extract,program,7caadf188fe5ab1f06a3f77063a66c594f410dd9253a65b8819e3853257d924a,website_extract,,text_export_read,cdpofoton.ru curl 054 courses khudozhestvennaya-shkola,,False,read
not_approved,foton,True,True,"[""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_retry_051_courses_filter_directions-is-podgotovka-k-ege_apply.txt,processed,read,True,True,kb_release_v2_source_v1,2d0dae85723d36164da111b900c345c548b47621129f25c570da9bbe1caec88e,2d0dae85723d36164da111b900c345c548b47621129f25c570da9bbe1caec88e,source:gdrive_export:cdpofoton_ru_retry_051_courses_filter_directions_is_podgotovka_k_ege_apply:1b5e10b0bc,website_extract,program,2d0dae85723d36164da111b900c345c548b47621129f25c570da9bbe1caec88e,website_extract,,text_export_read,cdpofoton.ru retry 051 courses filter directions-is-podgotovka-k-ege apply,,False,read
not_approved,foton,True,True,"[""price"", ""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_retry_052_courses_filter_directions-is-podgotovka-k-oge_apply.txt,processed,read,True,True,kb_release_v2_source_v1,79c9d66d3311dca459a5a90bdc11c9fd4ae30e18cafddd3b01fae42b51407f92,79c9d66d3311dca459a5a90bdc11c9fd4ae30e18cafddd3b01fae42b51407f92,source:gdrive_export:cdpofoton_ru_retry_052_courses_filter_directions_is_podgotovka_k_oge_apply:52f1b2e12b,website_extract,program,79c9d66d3311dca459a5a90bdc11c9fd4ae30e18cafddd3b01fae42b51407f92,website_extract,,text_export_read,cdpofoton.ru retry 052 courses filter directions-is-podgotovka-k-oge apply,,False,read
not_approved,foton,True,True,"[""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_retry_053_courses_filter_directions-is-olimpiada-fiztekh_apply.txt,processed,read,True,True,kb_release_v2_source_v1,08f9227954cb113df645bbbd6ba8789fff15b8398be3c9f364fb969c812a3d40,08f9227954cb113df645bbbd6ba8789fff15b8398be3c9f364fb969c812a3d40,source:gdrive_export:cdpofoton_ru_retry_053_courses_filter_directions_is_olimpiada_fiztekh_apply:d28975b6c1,website_extract,program,08f9227954cb113df645bbbd6ba8789fff15b8398be3c9f364fb969c812a3d40,website_extract,,text_export_read,cdpofoton.ru retry 053 courses filter directions-is-olimpiada-fiztekh apply,,False,read
not_approved,foton,True,True,"[""discount"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_retry_054_courses_filter_directions-is-na-kanikuly_apply.txt,processed,read,True,True,kb_release_v2_source_v1,0372f568a424fbfa5f9f5f622b451698bec3fec20d9fda5945b078a6cbe81295,0372f568a424fbfa5f9f5f622b451698bec3fec20d9fda5945b078a6cbe81295,source:gdrive_export:cdpofoton_ru_retry_054_courses_filter_directions_is_na_kanikuly_apply:25b847f35f,website_extract,program,0372f568a424fbfa5f9f5f622b451698bec3fec20d9fda5945b078a6cbe81295,website_extract,,text_export_read,cdpofoton.ru retry 054 courses filter directions-is-na-kanikuly apply,,False,read
not_approved,foton,True,True,"[""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_retry_055_courses_filter_directions-is-matematika_apply.txt,processed,read,True,True,kb_release_v2_source_v1,308a7932fd394e27f6e584cfa5ed7f3bd42209009d6c6c7b47f424428691d222,308a7932fd394e27f6e584cfa5ed7f3bd42209009d6c6c7b47f424428691d222,source:gdrive_export:cdpofoton_ru_retry_055_courses_filter_directions_is_matematika_apply:454714a903,website_extract,program,308a7932fd394e27f6e584cfa5ed7f3bd42209009d6c6c7b47f424428691d222,website_extract,,text_export_read,cdpofoton.ru retry 055 courses filter directions-is-matematika apply,,False,read
not_approved,foton,True,True,"[""discount"", ""manager_instruction"", ""program""]",True,needs_manager_confirmation,,contains_prices_dates_or_terms_needs_rop_approval,Источник прочитан read-only. Точные факты заблокированы до проверки РОПом.,website_extract_20260513,/Users/dmitrijfabarisov/Projects/Mango analyse/product_data/knowledge_base/kb_release_20260517_v1/source_exports/site_extracts_20260513/cdpofoton.ru_retry_056_courses_filter_directions-is-fizika_apply.txt,processed,read,True,True,kb_release_v2_source_v1,7d41518aff0033029ad2552337b88d27336f84ecb8f430532fdc2b01df955f95,7d41518aff0033029ad2552337b88d27336f84ecb8f430532fdc2b01df955f95,source:gdrive_export:cdpofoton_ru_retry_056_courses_filter_directions_is_fizika_apply:54fd933d36,website_extract,program,7d41518aff0033029ad2552337b88d27336f84ecb8f430532fdc2b01df955f95,website_extract,,text_export_read,cdpofoton.ru retry 056 courses filter directions-is-fizika apply,,False,read
