id,name,description,contact_id,type,form,category,rate,duration,start_date,finish_date,cost,num_visit,num_visit_left,filial,invoice_id,discount,discount_comment,internal_notice,tags,tags2,event_id,assign_reason
86e7a2ab-6282-3042-ac17-6a1414aa2175,ЛШ 2026 Очно Москва 3.08 - 14.08 (ФОТОН),,43e8be78-c581-1025-8eff-6613ac61d06b,Standart,,,,360,2026-05-25,2027-05-20,46550,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,40450,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
f402032c-7ced-cb94-98e7-6a214e51a691,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,46aaa2dd-bd3f-d4cb-2aae-668548078c85,Standart,,,,360,2026-06-04,2027-05-30,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
574f8d3f-9a4c-48b5-6b5d-6a2158e0ac98,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,47a66656-b26f-4af9-83b5-6a0c8b1d1366,Standart,,,,360,2026-06-04,2027-05-30,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
c026292a-4a48-e1ec-d47a-6a182f73696b,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,48769c10-39df-d80b-7db2-6a033c523d82,Standart,,,,360,2026-05-28,2027-05-23,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
438b4ebb-f75c-2c25-dc28-6a0d80cdf141,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,4942000c-4d30-4db9-1f7c-6a05a5fc78fd,Standart,,,,360,2026-05-20,2027-05-15,53550,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,33450,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
5f8e7e03-2a99-056b-6e41-6a141d08b8b3,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,4e450d9f-0874-d7f5-fe1e-6a0c18bc2085,Standart,,,,360,2026-05-25,2027-05-20,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
e65fd800-90df-9e5f-24b8-6a181355fc2f,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,4e620a10-0e05-2ce8-cd09-6a16a5ad08a8,Standart,,,,360,2026-05-28,2027-05-23,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
d45a4e68-b6fd-d132-437a-69f0e3071f9d,ЛШ-26 Москва 3.08 - 14.08 (ФОТОН),,4e6dc66d-b8cb-f60b-68df-6411950ca8c6,Standart,,,,360,2026-04-28,2027-04-23,56050,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,30950,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
e1b08cdd-3d3f-517e-f92c-69f06e904827,ЛШ -26 Москва 6.07 - 17.07 (УНПК),,4fc37f3c-4cc3-4cde-c0ad-69a924d91380,Standart,,,,360,2026-04-28,2027-04-23,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
d0545817-b57f-c0ed-9146-6a0c55cda1f2,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,549367c1-ca6e-2fc9-ca4d-6a018eaa7c80,Standart,,,,360,2026-05-19,2027-05-14,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
1d1b70e5-c314-9f52-1ef2-6a0c68a2d1ba,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,550adf0f-4e5f-215e-9581-6a0439e4ea92,Standart,,,,360,2026-05-19,2027-05-14,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
2aef6c14-d332-1f7e-2044-6a1d3bdca373,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,55ea0fbc-d224-b26b-f3a9-6a195f94bf41,Standart,,,,360,2026-06-01,2027-05-27,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
6a72c04d-543d-2284-0de2-69e9cc06001e,ЛШ -26 МФТИ 17.08 - 28.08 (УНПК),,578aa6d4-2803-17a2-d413-68ad847f10cc,Standart,,,,360,2026-04-23,2027-04-18,53550,1,1,{'mfti': 'МФТИ'},,33450,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
4af7755b-8380-c20a-d4f6-6a0c45b1667a,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,57c20eda-7aab-244c-f54f-69fc492c383b,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
8b2a2c5f-3824-ca68-ff61-6a1d3decb23e,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,5c465d13-b3dd-3da1-b533-69f1e432c9df,Standart,,,,360,2026-06-01,2027-05-27,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
2ee5b05d-49fe-150f-5fdc-6a0d844d30ab,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,5ee35dba-1b3b-5d51-9d52-69f1c53bdf63,Standart,,,,360,2026-05-20,2027-05-15,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
3e76b175-3793-df5c-5c3a-69e9d0d0ffa6,ЛШ -26 Москва 6.07 - 17.07 (УНПК),,5f6da9c8-3d5d-975b-bc22-69e87f10a205,Standart,,,,360,2026-04-23,2027-04-18,37500,1,1,{'mfti': 'МФТИ'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
a64480ed-f343-246a-823c-6a0c4b34cadc,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,6083cbd5-a3f6-0fb9-3274-69fb4620a268,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
edb510d3-fbd6-5490-c5ed-6a1d3979fa2d,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,61e72c1d-6c98-68dc-e28e-6a15846468ea,Standart,,,,360,2026-06-01,2027-05-27,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
98033814-ac24-4e0b-7029-6a0c48639fc1,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,630b5e38-fc30-d252-6a67-69f84e1aae04,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
2f394258-c310-34eb-c92b-6a1436700aaa,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,63f99a1f-a6dd-0df4-d4b4-6a12eb584428,Standart,,,,360,2026-05-25,2027-05-20,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
497bdccd-62e7-a8c5-f3eb-6a0c4fed7a6c,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,667d7dad-fda8-f162-f92f-69f9ae05714b,Standart,,,,360,2026-05-19,2027-05-14,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
bce3fce8-0a09-7c18-fdbb-6a1d40ebdb33,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,66deb3e1-0ab4-e5f7-7bb4-6a1abe201c2b,Standart,,,,360,2026-06-01,2027-05-27,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
7c56a259-c36f-c22f-cc32-6a1d3b28ae40,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,68740930-2abf-b2a2-8c06-6a0ae0ae7001,Standart,,,,360,2026-06-01,2027-05-27,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
e2ea02e6-0349-deb5-1b08-6a143296a669,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,6b396fb4-32ab-df7f-3360-6a1004384fcb,Standart,,,,360,2026-05-25,2027-05-20,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
4cc57544-b84d-3a82-8f53-6a181e01efb2,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,6c0eb16f-b696-ccaf-5728-6a06d9e31470,Standart,,,,360,2026-05-28,2027-05-23,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
5474274a-9bb0-956f-5e35-6a0c53c8180d,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,70645dba-8d67-2ee2-f54a-69f4b804d445,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
8ccc4a18-1956-1885-7b93-6a214f1e52ea,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,712b71c6-b533-2f53-9ae0-6a1eaabe1a23,Standart,,,,360,2026-06-04,2027-05-30,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
59e25d4d-bc69-9604-7e86-6a2138ee9bd3,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,7200056c-fe97-7bb7-377d-6a0f168e8da9,Standart,,,,360,2026-06-04,2027-05-30,53550,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,33450,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
6b3fa46b-5269-a9d2-7528-6a0c6245e093,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,76337ee3-b3e0-93e2-e03e-6a0303bdbeb2,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
dd1c07d4-df82-33a1-a27b-6a0c5955d728,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,76cf0cef-80f2-66b9-030e-61964a0d4839,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
4a197c00-f1bf-9bd5-26c8-6a0c62d0233b,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,77b44d2d-1576-3237-de49-69f9dda729c2,Standart,,,,360,2026-05-19,2027-05-14,49000,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,38000,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
452f543a-b2eb-67fd-3a5c-6a1435502c9c,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,798ead6c-2e11-accc-e2e4-6a11be316694,Standart,,,,360,2026-05-25,2027-05-20,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
41318041-5eaf-1250-770b-6a0d77e8d282,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,7b60b2ec-8e44-2f07-5052-69da4cbe2f97,Standart,,,,360,2026-05-20,2027-05-15,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
145888dd-89d1-7f02-c39c-6a212fa7bb22,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,7ba62519-1b28-4899-4d9e-6a180edad2ec,Standart,,,,360,2026-06-04,2027-05-30,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
5f5908ca-dd69-3626-a567-6a1d3bf34f9d,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,80d75fc8-e07d-d666-8124-6a143d3f56a7,Standart,,,,360,2026-06-01,2027-05-27,33750,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,53250,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
c24bb245-7c80-09fe-4590-6a1d3d6252b8,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,8120a4dd-1f04-66bd-d469-6a12e938e1b6,Standart,,,,360,2026-06-01,2027-05-27,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
6580b601-c69d-225f-6c80-6a182a45a0cb,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,81a6621e-988f-1e2f-d691-6a17faa37910,Standart,,,,360,2026-05-28,2027-05-23,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
ddd29652-fd4c-ab25-7f3a-6a16cb81a391,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,834c6ed7-2c84-5c75-b3c8-68a3028bdec4,Standart,,,,360,2026-05-27,2027-05-22,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
16a1abc9-fa7c-12fa-52e7-6a2151870ea5,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,836b8a1b-dd30-1f66-a298-6862868b87ca,Standart,,,,360,2026-06-04,2027-05-30,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
64cb62d5-88f2-6e1b-5ff6-6a16c9f8b6b0,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,84427427-99eb-312b-0f00-6a0b19a29bb4,Standart,,,,360,2026-05-27,2027-05-22,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
462afb71-caeb-19da-63b9-6a0c60ce2dab,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,853c58d6-c970-8ab9-fe4d-6a043eeb664f,Standart,,,,360,2026-05-19,2027-05-14,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
92ae55ff-d24e-2d35-4eb8-6a0dab4edf1e,ЛШ очная,,861a2ac2-c12a-34f4-7237-682dcbccd846,Standart,,,,360,2026-05-20,2027-05-15,34300,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,52700,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
31dc715d-ba65-a2d6-f4e4-6a0ef33e46df,ЛШ очная,,86c90d4f-ae76-abac-451c-6a0c31850f86,Standart,,,,360,2026-05-21,2027-05-16,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
38eb0d12-5339-8170-bc65-6a0c542c7088,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,883ad287-69ac-dfe6-eb22-6a01bf2ea286,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
4a3c4596-b3c0-3424-cdba-69eb58e09fbf,ЛШ-26 Москва 3.08 - 14.08 (ФОТОН),,8a543e61-4489-88e8-ce63-69e9ccd700c1,Standart,,,,360,2026-04-24,2027-04-19,59000,1,1,{'sretenka': 'Сретенка'},,28000,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
93934062-d48b-09e1-15c3-69e9c75d5bf8,ЛШ-26 МФТИ 17.08 - 28.08 (УНПК),,8ccf4c02-1358-fa31-244b-662cb8e8a1e5,Standart,,,,360,2026-04-23,2027-04-18,33750,1,1,{'mfti': 'МФТИ'},,53250,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
e9bd5c4a-f7a6-34a6-6de9-6a1415f1ce25,ЛШ 2026 Очно Москва 3.08 - 14.08 (ФОТОН),,8d4d6275-2d1e-86a5-2fec-6640ab21fd83,Standart,,,,360,2026-05-25,2027-05-20,59000,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,28000,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
c6533e9f-091d-6437-d8ab-6a2133eafe1d,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,8d5cb86c-f2f0-691f-58c7-6a1156fdb36f,Standart,,,,360,2026-06-04,2027-05-30,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
aba4e2ae-5146-a6fe-0d9a-6a1d386427a3,ЛШ 2026 Очно МФТИ 20.07 - 31.07 (УНПК),,8e1f88b0-8be1-b2c9-56bd-6a15a27d8df2,Standart,,,,360,2026-06-01,2027-05-27,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
63629b64-ff79-69aa-8f51-6a0c4c8f9b44,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,9007d438-180c-f367-0619-67ac58415c70,Standart,,,,360,2026-05-19,2027-05-14,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
ec80841f-9281-5feb-5c89-6a21589c464b,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,902cf56d-4e7f-3547-f12c-6a16abaf3cd8,Standart,,,,360,2026-06-04,2027-05-30,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
ae886527-648d-e68a-642d-6a0c607c0b5e,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,91bc6bdb-6c4d-c4a5-b672-69f9b26379ec,Standart,,,,360,2026-05-19,2027-05-14,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
731d2bd9-09f6-c5ad-a3b9-6a18120d173e,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,923c8388-feb5-92c9-3277-6a16ab65a880,Standart,,,,360,2026-05-28,2027-05-23,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
ce3c494c-841b-82ad-c7b4-6a143534445a,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,92708941-b8c4-b03e-c656-6a01be0a47e5,Standart,,,,360,2026-05-25,2027-05-20,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
b013c510-704c-222c-0da0-6a1d36c91691,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,92f103c1-5ff7-5456-0393-6a1718c30851,Standart,,,,360,2026-06-01,2027-05-27,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
32bf7150-0329-e4aa-d08d-6a16c5623795,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,9324bfb6-e7d5-7623-5f0f-6a0ae431ca45,Standart,,,,360,2026-05-27,2027-05-22,53550,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,33450,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
40a8179e-e499-f899-4be3-6a2150da6efb,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,9325567e-f7d8-e2a1-4637-6a158f7f7d5f,Standart,,,,360,2026-06-04,2027-05-30,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
63f88e7e-5b18-53bc-880c-6a215057308e,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,94920b14-0f01-a865-de8a-6a18041d27fd,Standart,,,,360,2026-06-04,2027-05-30,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
cd9321e4-a140-ff08-2d2b-6a182d50c7a0,ЛШ 2026 Очно МФТИ 17.08 - 28.08 (УНПК),,94a47e2d-4d4c-60c1-d143-6a16d5537685,Standart,,,,360,2026-05-28,2027-05-23,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MFTI_UNPK_1708,единственная очная ЛШ ученика; строка участника важнее текста платежа
d11c507b-c14b-bce1-eb70-6a0c680e7117,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,957bdf4d-ad30-33f3-f88a-6a0430469cf7,Standart,,,,360,2026-05-19,2027-05-14,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
1721f1c0-abb1-5b2d-7a2c-6a0d7752f0e8,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,958ca002-e7eb-a660-f09a-6a04357e6fc6,Standart,,,,360,2026-05-20,2027-05-15,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
8233a808-fc4f-fc29-ea1b-6a16c890e5c3,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,9635ea82-ae72-f47a-c4c2-6a102c040649,Standart,,,,360,2026-05-27,2027-05-22,59500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,27500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
67c0220c-78f1-26e0-9cdb-6a2174f49be9,ЛШ 2026 Очно Москва 3.08 - 14.08 (ФОТОН),,97bdbc54-33c5-9151-b357-69fc46f14b4d,Standart,,,,360,2026-06-04,2027-05-30,34300,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,52700,,,,,OCH_LSH_MSK_FOTON_0308,единственная очная ЛШ ученика; строка участника важнее текста платежа
6c400a57-6d9e-d566-073f-6a0c464cca37,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,9893ff74-9a24-0d22-a084-69fb4aa26a9f,Standart,,,,360,2026-05-19,2027-05-14,37500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,49500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
9e4944a9-a2f0-3058-e058-6a21318b4558,ЛШ 2026 Очно Москва 6.07 - 17.07 (УНПК),,9d9c68b3-25f4-3a5c-943d-6a02ccebe1b7,Standart,,,,360,2026-06-04,2027-05-30,99500,1,1,{'vyezdnye_shkoly_inogorodnij_': 'Выездные школы (иногородний)'},,-12500,,,,,OCH_LSH_MSK_UNPK_0607,единственная очная ЛШ ученика; строка участника важнее текста платежа
