4b2ab2b2-b1d4-fe68-d9ee-69d39d7ffcb8	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
429a5708-232a-c2de-2c5f-6979b2539aa2	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	За ЛВШ ФОТОН 1
4dd36c99-ae5c-fc72-415e-699f1690bb17	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН + единственная ФОТОН-группа ученика	За ЛВШ ФОТОН 3
cd16d9b2-8bd5-85ad-79d7-69d3a5c599e4	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
25f0c0f2-599c-603a-c5c5-698da572a6dd	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
64e118e2-11bc-6253-0dae-69295d25fe67	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; единственная ЛВШ-группа ученика	ЛВШ доплата
a6c0d954-ce83-feb9-5642-69e2385a1d18	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ-26 ФОТОН 1 (часть 1)
d559770c-6a3b-1ecf-2ebf-69d3a73cd11d	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
c7036394-a9dd-5da9-280b-69ff1ff38251	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
95932bfe-e388-a663-4c1a-69257d0d600f	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; единственная ЛВШ-группа ученика	ЛВШ 26 аванс
53e708ff-9ae2-11f9-74e0-69a805808663	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
f2b4aa10-9d2e-fe47-3506-6996cb1e7cac	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
d0027927-ef1c-4fe4-61ed-69d37e94debb	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
e22b3592-bfe9-03cf-c61e-69ff21c3d587	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
5a3b43f3-e30e-4a6f-779e-69d3a40cf921	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ-26 ФОТОН 1 (часть 1)
41fde543-5aaa-cd8c-aa34-69ff1ccb5c15	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ-26 ФОТОН 1 (часть 2)
98ffd3e9-043d-d048-3bdc-6a21837297b1	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
dea83dce-81e5-f36f-5603-69e124dc5775	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
80bd5594-3366-30f2-0bd9-69e8798c13a7	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
b8191f56-88ba-db40-3a23-69a81302d828	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
d46ced45-777e-dee1-0f02-698da0fafa2b	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
5e1b5ce5-aff0-f9bb-ff76-69ff1aa67514	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
